benchmark_run_id,run_id,mission,scenario,seed_range_start,seed_range_end,strategy,profile,total_runs,success_rate,avg_task_completion_rate,avg_detection_ticks,avg_reallocation_ticks,avg_messages_attempted,avg_messages_dropped,avg_tasks_injected,avg_tasks_expired,avg_conflicting_assignments,avg_network_availability,avg_relay_reallocation_ticks,avg_avg_hop_count,avg_disconnected_agents_max,avg_coverage_progress,avg_bytes_sent,avg_stale_state_age_ticks,avg_battery_margin_min,avg_battery_margin_avg,time_to_find,probability_of_detection,targets_found,safety_violations,belief_entropy_final,false_positive_rate,confirmation_scans,convergence_ticks_p50,convergence_ticks_p95,avg_bundle_travel_distance,avg_edge_coverage_rate,avg_missed_edges,avg_revisit_count,avg_route_efficiency,avg_route_length,avg_wasted_travel,avg_return_reserve,avg_infeasible_routes,avg_hazard_zones_mapped,avg_priority_updates,avg_final_threat_level
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_high-latency-multiple-failures,coverage,coverage,0,200,centralized,coverage/high-latency-multiple-failures,200,1.000,1.000,0.000,0.000,14604.480,3020.080,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663680.925,189.560,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_medium-loss-no-failures,coverage,coverage,0,200,centralized,coverage/medium-loss-no-failures,200,1.000,1.000,0.000,0.000,90.000,13.520,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_medium-loss-multiple-failures,coverage,coverage,0,200,centralized,coverage/medium-loss-multiple-failures,200,1.000,1.000,0.000,0.000,14604.480,4756.015,0.000,0.000,0.000,0.997,0.000,1.000,1.915,1.000,663680.925,189.760,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_medium-loss-cascade-failure,coverage,coverage,0,200,centralized,coverage/medium-loss-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,5240.530,0.000,0.000,0.000,0.995,0.000,1.000,2.745,1.000,592288.020,185.780,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_partition-prone-cascade-failure,coverage,coverage,0,200,centralized,coverage/partition-prone-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,5351.680,0.000,0.000,0.000,0.992,0.000,1.000,2.820,1.000,592288.020,185.705,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_heavy-loss-cascade-failure,coverage,coverage,0,200,centralized,coverage/heavy-loss-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,6618.070,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592288.020,186.045,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_light-loss-no-failures,coverage,coverage,0,200,centralized,coverage/light-loss-no-failures,200,1.000,1.000,0.000,0.000,90.000,4.675,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_ideal-single-failure,coverage,coverage,0,200,centralized,coverage/ideal-single-failure,200,1.000,1.000,3.000,0.000,1129.950,36.000,0.000,0.000,0.000,0.975,0.000,1.000,1.000,1.000,50058.000,4.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_partition-prone-single-failure,coverage,coverage,0,200,centralized,coverage/partition-prone-single-failure,200,1.000,1.000,0.000,0.000,16280.595,3904.160,0.000,0.000,0.000,0.998,0.000,1.000,1.000,1.000,740010.330,191.160,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_high-latency-no-failures,coverage,coverage,0,200,centralized,coverage/high-latency-no-failures,200,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_light-loss-cascade-failure,coverage,coverage,0,200,centralized,coverage/light-loss-cascade-failure,200,1.000,1.000,2.180,0.000,8236.980,2564.945,0.000,0.000,0.000,0.975,0.000,1.000,2.860,1.000,373528.395,109.455,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_high-latency-single-failure,coverage,coverage,0,200,centralized,coverage/high-latency-single-failure,200,1.000,1.000,0.000,0.000,16280.595,1719.405,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,740010.330,191.045,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_heavy-loss-single-failure,coverage,coverage,0,200,centralized,coverage/heavy-loss-single-failure,200,1.000,1.000,0.000,0.000,16280.595,6090.420,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,740010.330,191.470,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_high-latency-cascade-failure,coverage,coverage,0,200,centralized,coverage/high-latency-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,3866.390,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592288.020,185.575,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_partition-prone-multiple-failures,coverage,coverage,0,200,centralized,coverage/partition-prone-multiple-failures,200,1.000,1.000,0.025,0.000,14604.480,4775.960,0.000,0.000,0.000,0.995,0.000,1.000,1.925,1.000,663680.925,189.715,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_light-loss-single-failure,coverage,coverage,0,200,centralized,coverage/light-loss-single-failure,200,1.000,1.000,2.355,0.000,2530.845,308.930,0.000,0.000,0.000,0.977,0.000,1.000,1.000,1.000,113879.925,21.360,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_heavy-loss-multiple-failures,coverage,coverage,0,200,centralized,coverage/heavy-loss-multiple-failures,200,1.000,1.000,0.000,0.000,14604.480,6497.710,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663680.925,190.105,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_ideal-multiple-failures,coverage,coverage,0,200,centralized,coverage/ideal-multiple-failures,200,1.000,1.000,3.000,0.000,1376.640,80.560,0.000,0.000,0.000,0.959,0.000,1.000,1.940,1.000,61156.125,5.840,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_medium-loss-single-failure,coverage,coverage,0,200,centralized,coverage/medium-loss-single-failure,200,1.000,1.000,0.000,0.000,16280.595,3902.110,0.000,0.000,0.000,0.999,0.000,1.000,1.000,1.000,740010.330,191.200,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_light-loss-multiple-failures,coverage,coverage,0,200,centralized,coverage/light-loss-multiple-failures,200,1.000,1.000,2.215,0.000,6982.560,1609.835,0.000,0.000,0.000,0.975,0.000,1.000,1.940,1.000,316513.125,83.740,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_partition-prone-no-failures,coverage,coverage,0,200,centralized,coverage/partition-prone-no-failures,200,1.000,1.000,0.000,0.000,18000.000,2697.475,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,818280.000,2.660,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_ideal-cascade-failure,coverage,coverage,0,200,centralized,coverage/ideal-cascade-failure,200,1.000,1.000,3.000,0.000,1826.415,129.125,0.000,0.000,0.000,0.951,0.000,1.000,2.930,1.000,81394.245,7.610,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_ideal-no-failures,coverage,coverage,0,200,centralized,coverage/ideal-no-failures,200,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,0.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_centralized_coverage_heavy-loss-no-failures,coverage,coverage,0,200,centralized,coverage/heavy-loss-no-failures,200,1.000,1.000,0.000,0.000,90.000,27.225,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_emergency-mesh_centralized_emergency-mesh_packet-loss-10,emergency-mesh,emergency-mesh,0,200,centralized,emergency-mesh/packet-loss-10,200,0.725,1.000,0.000,0.000,7980.000,3278.630,0.000,0.000,0.000,0.618,0.026,2.357,1.180,1.000,809340.000,143.130,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_emergency-mesh_centralized_emergency-mesh_single-failure,emergency-mesh,emergency-mesh,0,200,centralized,emergency-mesh/single-failure,200,1.000,1.000,0.855,0.000,413.500,145.340,0.000,0.000,0.000,0.571,0.000,2.350,3.620,1.000,40287.750,8.290,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_emergency-mesh_centralized_emergency-mesh_medium-loss,emergency-mesh,emergency-mesh,0,200,centralized,emergency-mesh/medium-loss,200,0.825,1.000,0.000,0.000,9990.000,5078.450,0.000,0.000,0.000,0.500,0.000,2.274,1.600,1.000,1016550.000,206.295,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_emergency-mesh_centralized_emergency-mesh_low-loss,emergency-mesh,emergency-mesh,0,200,centralized,emergency-mesh/low-loss,200,0.715,1.000,0.000,0.000,7980.000,3019.095,0.000,0.000,0.000,0.618,0.000,2.357,1.180,1.000,809340.000,143.075,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_emergency-mesh_centralized_emergency-mesh_ideal,emergency-mesh,emergency-mesh,0,200,centralized,emergency-mesh/ideal,200,0.715,1.000,0.000,0.000,7980.000,2758.420,0.000,0.000,0.000,0.618,0.000,2.357,1.180,1.000,809340.000,143.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_sar_centralized_sar_ideal,sar,sar,0,200,centralized,sar/ideal,200,0.000,0.000,0.000,0.000,8000.000,7253.530,0.000,0.000,147.065,0.045,0.000,0.261,4.830,0.972,1911840.000,299.970,96.440,97.851,3.059,0.090,0.180,0.000,0.337,0.562,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.440,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_sar_centralized_sar_standard,sar,sar,0,200,centralized,sar/standard,200,0.010,0.010,0.000,0.000,22386.000,21408.120,0.000,0.000,211.050,0.010,0.000,0.237,6.865,0.985,8605422.000,400.000,96.322,97.879,3.886,0.063,0.190,0.000,0.305,0.448,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.322,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_inspection_centralized_inspection_perimeter,inspection,inspection,0,200,centralized,inspection/perimeter,200,0.065,0.065,0.000,0.000,6000.000,2374.260,0.000,0.000,6775.840,0.378,0.000,1.000,1.000,0.019,274704.000,102.785,0.018,22.505,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.597,16.120,0.000,0.194,-0.000,0.000,0.018,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_inspection_centralized_inspection_random,inspection,inspection,0,200,centralized,inspection/random,200,1.000,1.000,0.000,0.000,10000.000,1762.160,0.000,0.000,8992.030,0.575,0.000,1.000,0.975,0.000,457840.000,147.390,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,0.000,0.688,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_inspection_centralized_inspection_linear,inspection,inspection,0,200,centralized,inspection/linear,200,1.000,1.000,0.000,0.000,3000.000,1896.000,0.000,0.000,4725.000,0.055,0.000,1.000,1.000,0.000,137352.000,474.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,0.000,0.556,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_wildfire_centralized_wildfire_small-static,wildfire,wildfire,0,200,centralized,wildfire/small-static,200,0.995,1.000,0.000,0.000,5.980,0.000,0.000,0.000,2.545,1.000,0.000,1.000,0.000,0.998,268.960,0.000,99.975,99.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,99.975,0.000,0.015,0.000,0.500
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_wildfire_centralized_wildfire_medium-dynamic,wildfire,wildfire,0,200,centralized,wildfire/medium-dynamic,200,0.975,1.000,0.000,0.000,131.700,0.000,0.000,0.000,31.895,1.000,0.000,1.000,0.000,0.991,6002.400,0.000,99.945,99.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,99.945,0.000,0.100,2.900,0.317
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_auction_coverage_high-latency-multiple-failures,coverage,coverage,0,200,auction,coverage/high-latency-multiple-failures,200,1.000,1.000,0.000,0.000,14604.480,3020.080,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663680.925,189.560,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_auction_coverage_medium-loss-no-failures,coverage,coverage,0,200,auction,coverage/medium-loss-no-failures,200,1.000,1.000,0.000,0.000,90.000,13.520,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_auction_coverage_medium-loss-multiple-failures,coverage,coverage,0,200,auction,coverage/medium-loss-multiple-failures,200,1.000,1.000,0.000,0.000,14604.480,4756.015,0.000,0.000,0.000,0.997,0.000,1.000,1.915,1.000,663680.925,189.760,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_auction_coverage_medium-loss-cascade-failure,coverage,coverage,0,200,auction,coverage/medium-loss-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,5240.530,0.000,0.000,0.000,0.995,0.000,1.000,2.745,1.000,592288.020,185.780,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_auction_coverage_partition-prone-cascade-failure,coverage,coverage,0,200,auction,coverage/partition-prone-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,5351.680,0.000,0.000,0.000,0.992,0.000,1.000,2.820,1.000,592288.020,185.705,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_auction_coverage_heavy-loss-cascade-failure,coverage,coverage,0,200,auction,coverage/heavy-loss-cascade-failure,200,1.000,1.000,0.000,0.000,13038.210,6618.070,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592288.020,186.045,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T162606Z_all_200_custom,2026-05-27T162606Z_all_200_custom_coverage_auction_coverage_light-loss-no-failures,coverage,coverage,0,200,auction,coverage/light-loss-no-failures,200,1.000,1.000,0.000,0.000,90.000,4.675,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
